"Typ","p1","A","notA","gesamt","Entropie","step1","Aup1","step2","Aup2","step3","Aup3","step4","Aup4","step5","Aup5","step6","Aup6","ending"
"NettoDB",0,0,4,15,0,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","Alle NA"
"NettoDB",0.625,5,3,15,0.954434002924965,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.666666666666667,2,1,15,0.91829583405449,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Kundenklasse",0.5,3,3,8,1,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",1,2,0,8,0,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","-","-","Alle A"
"Umsatz",1,2,0,2,0,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Alle A"
"Umsatz",0.5,3,3,6,1,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0,0,4,4,0,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","Alle NA"
"Kundenklasse",1,1,0,3,0,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","A","-","-","Alle A"
"Kundenklasse",0.5,1,1,3,1,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",1,1,0,1,0,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0.5,1,1,2,1,"Konzernmarken","9","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Preisumsetzung",0.65,13,7,56,0.934068055375491,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.333333333333333,5,10,56,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.428571428571429,9,12,56,0.985228136034252,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","-","-","ZS"
"NettoDB",0.3,3,7,21,0.881290899230693,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","ZS"
"NettoDB",0.4,2,3,21,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.666666666666667,4,2,21,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Kundenklasse",0.25,1,3,10,0.811278124459133,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.333333333333333,2,4,10,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.25,1,3,4,0.811278124459133,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.333333333333333,2,4,6,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Kundenklasse",0.333333333333333,1,2,5,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.5,1,1,5,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.333333333333333,1,2,3,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.5,1,1,2,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,2,0,6,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Hoher Umsatz","-","-","Alle A"
"Umsatz",0.5,2,2,6,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.666666666666667,2,1,4,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,4,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",1,2,0,2,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Hoher Umsatz","Kundenklasse","notA","Alle A"
"NettoDB",0,0,5,15,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","Alle NA"
"NettoDB",0.666666666666667,4,2,15,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.25,1,3,15,0.811278124459133,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Kundenklasse",0,0,2,5,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","-","-","Alle NA"
"Kundenklasse",0,0,3,5,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","Alle NA"
"Kundenklasse",1,1,0,6,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","-","-","Alle A"
"Kundenklasse",0.6,3,2,6,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",1,1,0,1,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0.6,3,2,5,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,1,1,4,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0,0,2,4,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","-","-","Alle NA"
"Kundenklasse",0.5,1,1,2,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0,0,1,2,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","A","Alle NA"
"Kundenklasse",0,0,1,2,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"NettoDB",0.666666666666667,6,3,20,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","ZS"
"NettoDB",0.8,4,1,20,0.721928094887362,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.5,3,3,20,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Kundenklasse",0.666666666666667,2,1,5,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",1,2,0,5,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","-","-","Alle A"
"Umsatz",0.666666666666667,2,1,3,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",1,1,0,2,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Alle A"
"Umsatz",1,1,0,2,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle A"
"Kundenklasse",0.8,4,1,9,0.721928094887362,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.5,2,2,9,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.5,2,2,4,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.8,4,1,5,0.721928094887362,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.666666666666667,2,1,6,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.333333333333333,1,2,6,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.5,1,1,3,1,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,3,0,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.666666666666667,2,1,3,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.333333333333333,5,10,51,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","-","-","-","-","-","-","ZS"
"Kundenklasse",0.444444444444444,16,20,51,0.991076059838222,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","-","-","-","-","-","-","ZS"
"NettoDB",0.545454545454545,6,5,36,0.994030211476956,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","-","-","-","-","ZS"
"NettoDB",0.333333333333333,5,10,36,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.5,5,5,36,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Preisumsetzung",0.333333333333333,2,4,10,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.75,3,1,10,0.811278124459133,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.4,2,3,6,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,1,6,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.75,3,1,4,0.811278124459133,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Niedriger Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,5,5,11,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",1,1,0,11,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Umsatz","Niedriger Umsatz","-","-","Alle A"
"Preisumsetzung",0.6,3,2,10,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Umsatz","Hoher Umsatz","Preisumsetzung","Hohe Pr.Um.","Undiskret"
"Preisumsetzung",0.5,1,1,10,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Umsatz","Hoher Umsatz","Preisumsetzung","Mittlere Pr.Um.","Undiskret"
"Preisumsetzung",0.333333333333333,1,2,10,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Umsatz","Hoher Umsatz","Preisumsetzung","Niedrige Pr.Um.","Undiskret"
"Preisumsetzung",1,1,0,1,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Hoher Netto-DB","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Alle A"
"Preisumsetzung",0,0,2,15,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Hohe Pr.Um.","-","-","Alle NA"
"Preisumsetzung",0.5,3,3,15,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.285714285714286,2,5,15,0.863120568566631,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.285714285714286,2,5,7,0.863120568566631,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.4,2,3,6,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,1,0,6,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0,0,2,2,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","notA","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Alle NA"
"NettoDB",0.2,1,4,15,0.721928094887362,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Hoher Netto-DB","-","-","-","-","ZS"
"NettoDB",0.6,3,2,15,0.970950594454669,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","-","-","-","-","ZS"
"NettoDB",0.2,1,4,15,0.721928094887362,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","-","-","-","-","ZS"
"Preisumsetzung",0,0,1,5,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","Preisumsetzung","Hohe Pr.Um.","-","-","Alle NA"
"Preisumsetzung",0.5,1,1,5,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0,0,2,5,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","Preisumsetzung","Niedrige Pr.Um.","-","-","Alle NA"
"Umsatz",0,0,2,2,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0,0,1,1,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.5,1,1,2,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Niedriger Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0,0,2,5,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","-","-","Alle NA"
"Preisumsetzung",0.333333333333333,1,2,5,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Umsatz",0.333333333333333,1,2,3,0.91829583405449,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0,0,2,2,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Preisumsetzung",1,1,0,5,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Hohe Pr.Um.","-","-","Alle A"
"Preisumsetzung",0.5,1,1,5,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.5,1,1,5,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.5,1,1,2,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.5,1,1,2,1,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",1,1,0,1,0,"Konzernmarken","9","Quad",">50,2724/<9,7901","Kundenklasse","A","NettoDB","Mittlerer Netto-DB","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle A"
"NettoDB",0.485714285714286,153,162,925,0.999411064738755,"Konzernmarken","5","NettoDB","Hoher Netto-DB","-","-","-","-","-","-","-","-","ZS"
"NettoDB",0.42443729903537,132,179,925,0.983461934485529,"Konzernmarken","5","NettoDB","Mittlerer Netto-DB","-","-","-","-","-","-","-","-","ZS"
"NettoDB",0.374581939799331,112,187,925,0.954125368949143,"Konzernmarken","5","NettoDB","Niedriger Netto-DB","-","-","-","-","-","-","-","-","ZS"
"Quad",0.475,38,42,315,0.99819587904281,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad","<50,2724/<9,7901","-","-","-","-","-","-","ZS"
"Quad",0.51219512195122,42,40,315,0.999570839347322,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad","<50,2724/>9,7901","-","-","-","-","-","-","ZS"
"Quad",0.404761904761905,34,50,315,0.97366806454962,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","-","-","-","-","-","-","ZS"
"Quad",0.565217391304348,39,30,315,0.987692508895803,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/>9,7901","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.378378378378378,14,23,84,0.956888665679821,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.36,9,16,84,0.942683189255492,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.5,11,11,84,1,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Kundenklasse",0.454545454545455,5,6,25,0.994030211476956,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.285714285714286,4,10,25,0.863120568566631,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.454545454545455,5,6,11,0.994030211476956,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.285714285714286,4,10,14,0.863120568566631,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Kundenklasse",0.714285714285714,5,2,22,0.863120568566631,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.4,6,9,22,0.970950594454669,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.416666666666667,5,7,15,0.979868756651153,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.333333333333333,1,2,15,0.91829583405449,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.714285714285714,5,2,7,0.863120568566631,"Konzernmarken","5","NettoDB","Hoher Netto-DB","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
